"shapeid","x","y","id","name" 
"13659","-103.356268","20.6762776","5600793957","luz y sonido dj"
"13660","-103.3017507","20.6478962","5600834378","Luz y Sonido Dj Biz"
"13661","-103.3839447","20.6751489","5608328821","Bios Nova"
"13662","-103.3515779","20.6745646","5618344167","LIBRERÍA LIBÉLULA"
"13663","-103.312328","20.6392308","5624644200","Gallery Rodo Padilla"
"13664","-103.3255899","20.6552199","5625073489","NULL"
"13665","-103.3257054","20.6554327","5625073490","NULL"
"13666","-103.3255899","20.6552575","5625073491","NULL"
"13667","-103.3255899","20.6553","5625073492","NULL"
"13668","-103.3257109","20.6552907","5625073493","NULL"
"13669","-103.3257091","20.6552523","5625073494","NULL"
"13670","-103.3257082","20.6552157","5625073495","NULL"
"13671","-103.3256061","20.6554418","5625073496","NULL"
"13672","-103.3255103","20.6554455","5625073497","NULL"
"13673","-103.3254001","20.6554481","5625073498","NULL"
"13674","-103.3252738","20.6554575","5625073499","NULL"
"13675","-103.3253568","20.6551429","5625073500","NULL"
"13676","-103.3252258","20.6551455","5625073501","NULL"
"13677","-103.3254387","20.6554051","5625073502","NULL"
"13678","-103.3253305","20.6554093","5625073503","NULL"
"13679","-103.3261204","20.6553906","5625073512","NULL"
"13680","-103.3262447","20.65538","5625073513","NULL"
"13681","-103.3263817","20.6552957","5625073514","NULL"
"13682","-103.3263779","20.65519","5625073515","NULL"
"13683","-103.3261667","20.6547932","5625073519","NULL"
"13684","-103.3262722","20.6546915","5625073520","NULL"
"13685","-103.325428","20.6536132","5625073921","NULL"
"13686","-103.3263481","20.6548833","5625073922","NULL"
"13687","-103.3264108","20.6548759","5625073923","NULL"
"13688","-103.3264096","20.6550019","5625073924","NULL"
"13689","-103.3263492","20.6549859","5625073925","NULL"
"13690","-103.3260012","20.6545222","5625073930","NULL"
"13691","-103.3259682","20.6544854","5625073931","NULL"
"13692","-103.3259466","20.6544664","5625073932","NULL"
"13693","-103.3259796","20.6544189","5625073933","NULL"
"13694","-103.3260253","20.6544712","5625073934","NULL"
"13695","-103.3264344","20.6561605","5625073935","NULL"
"13696","-103.3263896","20.6561629","5625073936","NULL"
"13697","-103.3257445","20.6557067","5625105581","NULL"
"13698","-103.3256928","20.6557084","5625105582","NULL"
"13699","-103.3256498","20.6557148","5625105583","NULL"
"13700","-103.3256016","20.6557164","5625105584","NULL"
"13701","-103.3255483","20.6557229","5625105585","NULL"
"13702","-103.3254674","20.6557518","5625105586","NULL"
"13703","-103.3254656","20.6557969","5625105587","NULL"
"13704","-103.3254725","20.6558453","5625105588","NULL"
"13705","-103.3252852","20.6559508","5625105593","NULL"
"13706","-103.3252643","20.6559781","5625105594","NULL"
"13707","-103.325257","20.6559468","5625105595","NULL"
"13708","-103.3252434","20.6559791","5625105596","NULL"
"13709","-103.3252758","20.6559234","5625105597","NULL"
"13710","-103.3252465","20.6559116","5625105598","NULL"
"13711","-103.3263179","20.656233","5625105603","NULL"
"13712","-103.3262816","20.6562324","5625105604","NULL"
"13713","-103.3263206","20.6562556","5625105605","NULL"
"13714","-103.3262825","20.6562589","5625105606","NULL"
"13715","-103.3257147","20.6550601","5625105607","NULL"
"13716","-103.3218859","20.6549992","5625755840","NULL"
"13717","-103.3216396","20.6551041","5625755841","Parabús Calzada Olímpica-Alberca Olímpica"
"13718","-103.3217003","20.6550801","5625755842","Parabús Calzada Olímpica-Alberca Olímpica"
"13719","-103.323494","20.6496801","5625811556","NULL"
"13720","-103.3272262","20.6547121","5625811557","NULL"
"13721","-103.3255501","20.6525125","5625811558","NULL"
"13722","-103.3214256","20.647059","5625811559","NULL"
"13723","-103.3194969","20.6448957","5625811564","NULL"
"13724","-103.3170915","20.6417268","5625811565","NULL"
"13725","-103.3249306","20.6540838","5625811566","NULL"
"13726","-103.3261638","20.6558999","5625811567","NULL"
"13727","-103.3205756","20.6486039","5625811575","OfficeMax"
"13728","-103.3196791","20.6482778","5625811576","Smart Fit"
"13729","-103.3195556","20.6487817","5625811577","NULL"
"13730","-103.3250358","20.6523103","5625811582","NULL"
"13731","-103.3256024","20.6565603","5625811598","NULL"
"13732","-103.3265092","20.6556841","5625856480","NULL"
"13733","-103.3263778","20.6556991","5625856481","NULL"
"13734","-103.326241","20.6557142","5625856482","NULL"
"13735","-103.3262383","20.6558773","5625856483","NULL"
"13736","-103.3263215","20.6558748","5625856484","NULL"
"13737","-103.3264904","20.6558572","5625856485","NULL"
"13738","-103.32641","20.6558974","5625856486","NULL"
"13739","-103.3262866","20.655915","5625856487","NULL"
"13740","-103.3246736","20.6535446","5625868904","Dolce Natura"
"13741","-103.3264617","20.6537519","5625905752","Digital Printing"
"13742","-103.3264203","20.6537029","5625905753","Pipos"
"13743","-103.3263431","20.65361","5625905754","Sushilakil"
"13744","-103.3263114","20.653579","5625905755","Salads"
"13745","-103.3262576","20.6535184","5625905756","La Michoacana"
"13746","-103.3211916","20.6542488","5625975316","NULL"
"13747","-103.3212285","20.654302","5625975317","NULL"
"13748","-103.3212703","20.6543459","5625975318","NULL"
"13749","-103.3200649","20.6544363","5631067660","NULL"
"13750","-103.3197832","20.6545515","5631067661","NULL"
"13751","-103.3196527","20.6547651","5631067662","NULL"
"13752","-103.3197219","20.6548537","5631067663","NULL"
"13753","-103.3197937","20.6549465","5631067664","NULL"
"13754","-103.3198477","20.6550177","5631067665","NULL"
"13755","-103.3198984","20.6550841","5631067666","NULL"
"13756","-103.3199403","20.6551376","5631067667","NULL"
"13757","-103.319972","20.6551934","5631067668","NULL"
"13758","-103.3200164","20.655248","5631067669","NULL"
"13759","-103.3200456","20.6553038","5631067670","NULL"
"13760","-103.3200887","20.6553596","5631067671","NULL"
"13761","-103.3201407","20.6554272","5631067672","NULL"
"13762","-103.3213245","20.6545442","5631067681","NULL"
"13763","-103.3215404","20.6547246","5631067682","NULL"
"13764","-103.3215847","20.6547693","5631067683","NULL"
"13765","-103.3216218","20.6548555","5631067684","NULL"
"13766","-103.3215263","20.6548985","5631067685","NULL"
"13767","-103.3214537","20.6549283","5631067686","NULL"
"13768","-103.3213528","20.6549979","5631067687","NULL"
"13769","-103.3209334","20.655122","5631067688","NULL"
"13770","-103.320868","20.6551618","5631067689","NULL"
"13771","-103.3207954","20.6552032","5631067690","NULL"
"13772","-103.3208644","20.6554118","5631067695","NULL"
"13773","-103.320806","20.65544","5631067696","NULL"
"13774","-103.3203583","20.6556403","5631067699","NULL"
"13775","-103.3202929","20.6556834","5631067700","NULL"
"13776","-103.320192","20.6557132","5631067701","NULL"
"13777","-103.3200345","20.6557744","5631067702","NULL"
"13778","-103.3199584","20.6558026","5631067703","NULL"
"13779","-103.3209297","20.6539887","5631067706","NULL"
"13780","-103.3219103","20.6550022","5631067711","NULL"
"13781","-103.3211779","20.6541208","5631067714","NULL"
"13782","-103.3214292","20.6544338","5631067715","NULL"
"13783","-103.3216645","20.6547451","5631067716","NULL"
"13784","-103.3208648","20.6541836","5631067717","NULL"
"13785","-103.320406","20.6543773","5631067718","NULL"
"13786","-103.3200125","20.6545451","5631067719","NULL"
"13787","-103.3197502","20.6546514","5631067720","NULL"
"13788","-103.3200198","20.6550327","5631070321","NULL"
"13789","-103.3202509","20.6553574","5631070322","NULL"
"13790","-103.4243188","20.7801844","5635673083","NULL"
"13791","-103.4217695","20.7807221","5635673145","NULL"
"13792","-103.4219171","20.7806844","5635673146","NULL"
"13793","-103.4242183","20.7802399","5635673177","NULL"
"13794","-103.4237906","20.7810866","5635691846","NULL"
"13795","-103.423391","20.781217","5635691848","NULL"
"13796","-103.4229913","20.7812496","5635691849","NULL"
"13797","-103.4221813","20.7808333","5635691852","NULL"
"13798","-103.422589","20.7810063","5635691855","NULL"
"13799","-103.4225783","20.7782779","5635728934","NULL"
"13800","-103.4221911","20.7800722","5635728975","NULL"
"13801","-103.4228719","20.7780896","5635846253","NULL"
"13802","-103.4218527","20.778793","5635846263","NULL"
"13803","-103.4213988","20.7793056","5635846266","NULL"
"13804","-103.4211958","20.7796628","5635846267","NULL"
"13805","-103.4204789","20.7801734","5635846276","NULL"
"13806","-103.4206268","20.7794677","5635846304","NULL"
"13807","-103.416884","20.7780939","5635882397","NULL"
"13808","-103.4167991","20.7775755","5635882407","NULL"
"13809","-103.4168181","20.7781907","5635882417","NULL"
"13810","-103.4163285","20.7793284","5635882420","NULL"
"13811","-103.416374","20.778956","5635883322","NULL"
"13812","-103.416575","20.7786226","5635883324","NULL"
"13813","-103.4126698","20.7858908","5635901634","NULL"
"13814","-103.4127841","20.7858435","5635901651","NULL"
"13815","-103.4131901","20.7862231","5635901661","NULL"
"13816","-103.4129296","20.7862844","5635901662","NULL"
"13817","-103.4132901","20.7865677","5635901669","NULL"
"13818","-103.4130636","20.7866512","5635901671","NULL"
"13819","-103.4208052","20.7782664","5635907390","NULL"
"13820","-103.4182832","20.6789177","5635948201","AutoFinish Professional"
"13821","-103.4138732","20.7876693","5635989884","NULL"
"13822","-103.4122803","20.7874758","5636029837","NULL"
"13823","-103.4121757","20.787393","5636029840","NULL"
"13824","-103.3504822","20.6736809","5638135522","Librería San Pablo"
"13825","-103.3390326","20.6701","5638135523","Hospital del Sagrado Corazón"
"13826","-103.3405339","20.66895","5638182021","Ropa de marca"
"13827","-103.3257458","20.6551772","5638487180","NULL"
"13828","-103.3257477","20.655213","5638487181","NULL"
"13829","-103.3257503","20.6552396","5638487182","NULL"
"13830","-103.3257534","20.6552594","5638487183","NULL"
"13831","-103.325755","20.6552822","5638487184","NULL"
"13832","-103.3257579","20.6553061","5638487185","NULL"
"13833","-103.3257612","20.6553231","5638487186","NULL"
"13834","-103.3257241","20.6551756","5638487187","NULL"
"13835","-103.3256345","20.6559085","5638487188","NULL"
"13836","-103.3256361","20.6559572","5638487189","NULL"
"13837","-103.3256899","20.6559511","5638487190","NULL"
"13838","-103.3256817","20.6558993","5638487191","NULL"
"13839","-103.3256541","20.6558963","5638487192","NULL"
"13840","-103.3256655","20.6559496","5638487193","NULL"
"13841","-103.3265586","20.6556914","5638487194","NULL"
"13842","-103.32576","20.6553625","5638487202","NULL"
"13843","-103.3257624","20.6553784","5638487203","NULL"
"13844","-103.3257645","20.6553948","5638487204","NULL"
"13845","-103.3257396","20.6554269","5638487205","NULL"
"13846","-103.3256292","20.6552707","5638487206","NULL"
"13847","-103.3260581","20.6554021","5638487207","NULL"
"13848","-103.3259138","20.6552545","5638487208","NULL"
"13849","-103.3257311","20.6552538","5638487209","NULL"
"13850","-103.3203638","20.6546166","5638651577","NULL"
"13851","-103.3211827","20.6527998","5648571741","NULL"
"13852","-103.3242032","20.6528572","5648571742","NULL"
"13853","-103.3887231","20.6752368","5650249938","La Chuza"
"13854","-103.3252034","20.6554807","5650640836","NULL"
"13855","-103.3255287","20.6553369","5650640837","NULL"
"13856","-103.3255531","20.6553462","5650640838","NULL"
"13857","-103.325546","20.6552549","5650640839","NULL"
"13858","-103.3254027","20.6553643","5650640840","NULL"
"13859","-103.3253326","20.6554547","5650640841","NULL"
"13860","-103.3253702","20.6554547","5650640842","NULL"
"13861","-103.3254647","20.6554575","5650640843","NULL"
"13862","-103.3255359","20.6554566","5650640844","NULL"
"13863","-103.3255582","20.6554556","5650640845","NULL"
"13864","-103.3253733","20.655409","5650640846","NULL"
"13865","-103.3252628","20.6554964","5650640847","NULL"
"13866","-103.3253408","20.655502","5650640848","NULL"
"13867","-103.3243463","20.6564198","5650640849","NULL"
"13868","-103.3227628","20.6556677","5650643253","NULL"
"13869","-103.3232188","20.6559488","5650643254","NULL"
"13870","-103.3231585","20.6557029","5650643255","NULL"
"13871","-103.3241308","20.6563742","5650643256","NULL"
"13872","-103.3241844","20.6563717","5650643257","NULL"
"13873","-103.3242475","20.6563617","5650643258","NULL"
"13874","-103.3242086","20.6564458","5650643259","NULL"
"13875","-103.3242515","20.656447","5650643260","NULL"
"13876","-103.3242917","20.6564395","5650643261","NULL"
"13877","-103.3242099","20.6564796","5650643262","NULL"
"13878","-103.3242448","20.6564834","5650643263","NULL"
"13879","-103.3242796","20.6564821","5650643264","NULL"
"13880","-103.3236909","20.6561283","5650643266","NULL"
"13881","-103.3238639","20.6562061","5650643267","NULL"
"13882","-103.3105184","20.6503493","5650694434","La Casa del Elote"
"13883","-103.3257437","20.6535575","5650714559","NULL"
"13884","-103.326059","20.6556618","5651602312","NULL"
"13885","-103.325314","20.6556172","5651602313","NULL"
"13886","-103.3265836","20.6555194","5651602314","NULL"
"13887","-103.3265881","20.6555832","5651602315","NULL"
"13888","-103.3256025","20.6547395","5651602316","NULL"
"13889","-103.3255616","20.654748","5651602317","NULL"
"13890","-103.3260771","20.6542698","5651602318","NULL"
"13891","-103.3260476","20.6543166","5651602319","NULL"
"13892","-103.3258182","20.6538703","5651602320","NULL"
"13893","-103.3256047","20.6536047","5651602421","NULL"
"13894","-103.3255593","20.6536408","5651602422","NULL"
"13895","-103.3255352","20.6560828","5651602423","NULL"
"13896","-103.3251811","20.6558193","5651602424","NULL"
"13897","-103.3268012","20.6525741","5651602425","NULL"
"13898","-103.3253397","20.6529773","5651642651","HetPro"
"13899","-103.3247274","20.6535402","5651642666","Marisa"
"13900","-103.3250585","20.6558828","5654916730","NULL"
"13901","-103.325102","20.6558201","5654916731","NULL"
"13902","-103.3251171","20.6556948","5654916732","NULL"
"13903","-103.3251975","20.6558687","5654916733","NULL"
"13904","-103.3252234","20.6558687","5654916734","NULL"
"13905","-103.3253733","20.6559154","5654916735","NULL"
"13906","-103.3255609","20.6559275","5654916736","NULL"
"13907","-103.3255036","20.6559405","5654916737","NULL"
"13908","-103.3255412","20.6559719","5654916738","NULL"
"13909","-103.3257745","20.6558776","5654916739","NULL"
"13910","-103.3257201","20.6557517","5654916740","NULL"
"13911","-103.3256499","20.6558535","5654916741","NULL"
"13912","-103.325645","20.6558156","5654916742","NULL"
"13913","-103.325641","20.6557813","5654916743","NULL"
"13914","-103.3255689","20.6557999","5654916744","NULL"
"13915","-103.3491522","20.6721045","5656592721","Vakero publicidad"
"13916","-103.4432846","20.7482033","5657350622","Casa de Albertico"
"13917","-103.3073006","20.6321109","5661440931","Mariscos Don Luís muy rico"
"13918","-103.3671217","20.6669976","5662609121","bus para Central Vieja 604"
"13919","-103.3440136","20.6622732","5662609321","Central Vieja para Tequila y Chapala"
"13920","-103.3134684","20.6376068","5663903322","Bus para El Centro"
"13921","-103.4302725","20.6328566","5664334194","NULL"
"13922","-103.3602878","20.6654899","5669692623","Acrílicos Newton"
"13923","-103.3996796","20.6639508","5670639933","Craft Tap Room"
"13924","-103.3531924","20.6805796","5673706321","Chia Fonda Vegana"
"13925","-103.3580683","20.6701096","5677773321","Corte laser"
"13926","-103.3984852","20.7732826","5683230334","NULL"
"13927","-103.398589","20.7731561","5683230362","NULL"
"13928","-103.3968297","20.7734303","5683249475","NULL"
"13929","-103.3525252","20.6765143","5693837076","629"
"13930","-103.4005953","20.7505116","5700155753","Mini Super D' Bari"
"13931","-103.4000579","20.7528246","5700155754","Papelería"
"13932","-103.3997922","20.7506644","5700155755","Módulo Cultural Torremolinos"
"13933","-103.3996731","20.7507763","5700155756","Parada de camión"
"13934","-103.4002566","20.7520717","5700155757","Nevería"
"13935","-103.399625","20.7513623","5700155758","Cremería"
"13936","-103.400233","20.745811","5700155759","Refugio de pecadores"
"13937","-103.3991721","20.7507064","5700155760","Ferretería"
"13938","-103.401603","20.7504655","5700155761","Pollería"
"13939","-103.4019276","20.7501418","5700155762","Abarrotes"
"13940","-103.3518688","20.6902094","5705797674","Dr. Jesus Delgadillo Araujo"
"13941","-103.4089709","20.6218109","5708905619","Rehilete"
"13942","-103.4090297","20.6222434","5708909549","IGLESIA BIBLICA"
"13943","-103.3315836","20.5853622","5709454494","NULL"
"13944","-103.3185245","20.6484735","5709804323","NULL"
"13945","-103.3468729","20.6781626","5711675737","Apostolado litúrgico PDDM"
"13946","-103.4347816","20.6473642","5712449021","Arandehui"
"13947","-103.3680591","20.6789317","5713809919","El Puesto Ambulante"
"13948","-103.3007213","20.6876964","5729213869","Circunvalación Oblatos"
"13949","-103.4073488","20.6437288","5729411071","NULL"
"13950","-103.4552459","20.6614005","5739648153","La Lonchería"
"13951","-103.471246","20.7728811","5739904756","Cancha de Futbol"
"13952","-103.4719255","20.7731591","5739904757","Cancha de Basket"
"13953","-103.4726192","20.7734767","5739904758","Juegos de Castillo"
"13954","-103.4707404","20.7765845","5739904759","El Tinaco Azul"
"13955","-103.4712434","20.7767571","5739904766","Tienda de Abarrotes"
"13956","-103.4710904","20.7795902","5739904768","Ferretería"
"13957","-103.4712768","20.7796495","5739904769","Sky"
"13958","-103.471476","20.7797128","5739904770","La Michoacana"
"13959","-103.4721376","20.7799155","5739904771","Ventas"
"13960","-103.4711899","20.7778733","5739904773","PostVenta"
"13961","-103.470623","20.7802861","5739904780","Parada del Camion"
"13962","-103.4707008","20.780181","5739904782","NULL"
"13963","-103.3905016","20.6626773","5741776216","Gasolinera"
"13964","-103.4324814","20.6336854","5745609521","Barbería y estética Laudebog"
"13965","-103.2922499","20.6931721","5749765521","Oxxo"
"13966","-103.3608744","20.5411984","5752738834","NULL"
"13967","-103.362017","20.5421604","5752738835","BBVA Bancomer"
"13968","-103.3621645","20.5410753","5752738852","FAMSA"
"13969","-103.3616924","20.5420599","5752738914","Citibanamex"
"13970","-103.3606799","20.5410979","5752807044","NULL"
"13971","-103.4029326","20.670548","5756723852","NULL"
"13972","-103.3386419","20.6740667","5756925021","Siloé"
"13973","-103.3538911","20.7099179","5764056331","Mártires de Cananea"
"13974","-103.3254407","20.6300994","5770745153","TTUR"
"13975","-103.3919755","20.6746988","5772100753","Smart Fit Minerva"
"13976","-103.2992119","20.6280792","5772162693","NULL"
"13977","-103.4207146","20.6120991","5775197142","NULL"
"13978","-103.4201902","20.6119604","5775251045","NULL"
"13979","-103.4174757","20.6131711","5775323392","NULL"
"13980","-103.4168494","20.6147753","5775323395","TATA Consultancy Services 3"
"13981","-103.4177667","20.6142029","5775323396","Teleperformance Nova"
"13982","-103.4190702","20.6154179","5775323397","Herbalife"
"13983","-103.4184748","20.6163267","5775323398","Sunningdale Tech"
"13984","-103.416443","20.6122221","5775323399","NULL"
"13985","-103.4150711","20.6107321","5775662615","NULL"
"13986","-103.4154747","20.611163","5775662621","NULL"
"13987","-103.4147814","20.610107","5775662625","NULL"
"13988","-103.4146191","20.6104246","5775662628","NULL"
"13989","-103.324772","20.694291","5778116601","Puerto Chale"
"13990","-103.32507","20.6944448","5778118783","Tacos Checo´s"
"13991","-103.3313352","20.6952005","5778245417","Banamex"
"13992","-103.3286624","20.6903905","5778245426","Fuente seca Jardin México"
"13993","-103.2032654","20.6653295","5785284104","La Gordichila"
"13994","-103.2030548","20.6654285","5785284105","Carnicería Plascencia"
"13995","-103.2057147","20.6663246","5785368125","Urbi Quinta Montecarlo"
"13996","-103.204748","20.6627735","5785368143","Urbi Villa del Río"
"13997","-103.2102943","20.6641719","5785368166","NULL"
"13998","-103.2106337","20.6643424","5785368181","NULL"
"13999","-103.3272819","20.6935167","5785372577","Mural Urbano mujer cosmica"
"14000","-103.2104709","20.6644173","5785372862","NULL"
"14001","-103.2104323","20.6641829","5787926082","Carnicería y Abarrotes El Centenario"
"14002","-103.2030265","20.665327","5787926104","NULL"
"14003","-103.2046657","20.6670196","5787926522","NULL"
"14004","-103.2097863","20.6659758","5788037247","NULL"
"14005","-103.2114585","20.6648926","5788037248","NULL"
"14006","-103.2105497","20.6665586","5788037369","Abarrotes ""La Barranquita"""
"14007","-103.2141227","20.6676868","5788037375","NULL"
"14008","-103.210545","20.6642558","5788037401","Veterinaria VETHEALTH"
"14009","-103.2241869","20.6702219","5788038849","Farmacias Guadalajara"
"14010","-103.2268534","20.6182549","5788235806","Pemex"
"14011","-103.2407602","20.6155658","5788237570","NULL"
"14012","-103.2267101","20.6177905","5788237583","NULL"
"14013","-103.2774662","20.6416311","5788253590","Oxxo"
"14014","-103.2778001","20.6420974","5788253595","KFC"
"14015","-103.277607","20.6419436","5788253596","Pizza Hut"
"14016","-103.2781034","20.6409624","5788253630","BBVA Bancomer"
"14017","-103.2780476","20.6388228","5788253639","Oxxo"
"14018","-103.3494957","20.6749266","5788260548","El Nuevo Mundo"
"14019","-103.1495096","20.7095225","5788311074","Matatlán"
"14020","-103.2073499","20.6649921","5788334181","NULL"
"14021","-103.2932417","20.7039808","5799539035","Santa cecilia |"
"14022","-103.3649452","20.6689075","5800453995","Hostel Hostalife"
"14023","-103.3649452","20.6689075","5800453996","NULL"
"14024","-103.3482986","20.7058491","5809385222","Pollo Feliz"
"14025","-103.4155968","20.6111062","5810716663","NULL"
"14026","-103.4154184","20.611007","5810716666","NULL"
"14027","-103.4153393","20.6109003","5810716667","NULL"
"14028","-103.4207305","20.6111074","5810757887","NULL"
"14029","-103.4228186","20.6187329","5810823420","NULL"
"14030","-103.4442673","20.5878984","5811475345","NULL"
"14031","-103.4289984","20.6119033","5811475569","NULL"
"14032","-103.4288657","20.6113899","5811475570","NULL"
"14033","-103.4445255","20.5885071","5817086949","NULL"
"14034","-103.3095126","20.6370354","5818540253","Auto"
"14035","-103.4426559","20.7379558","5824847268","Flex Norte"
"14036","-103.3648153","20.7554765","5824861554","Abarrotes Kaely"
"14037","-103.3713971","20.7463928","5824891461","Oxxo"
"14038","-103.3625639","20.7522746","5824912053","Bodega Aurrera"
"14039","-103.3503154","20.7351102","5825462954","Pemex"
"14040","-103.3688442","20.6678644","5825699853","Horizontes Chapultepec"
"14041","-103.3898947","20.6798439","5826110332","Cabannero"
"14042","-103.3887725","20.6842401","5826142753","Soriana"
"14043","-103.2920455","20.5669312","5826164584","NULL"
"14044","-103.2916613","20.5660218","5826164585","NULL"
"14045","-103.2928737","20.5645797","5826303785","NULL"
"14046","-103.4149221","20.723094","5827981785","Decathlon"
"14047","-103.4123925","20.7088648","5827982931","Desigual"
"14048","-103.2925909","20.5679743","5831318791","NULL"
"14049","-103.4366276","20.6341939","5833685993","NULL"
"14050","-103.4366764","20.6342029","5833685994","NULL"
"14051","-103.2945246","20.5689926","5835633324","CEDIS Chedraui"
"14052","-103.2968057","20.5662065","5835633334","NULL"
"14053","-103.2968634","20.5660946","5835633335","NULL"
"14054","-103.2954257","20.5654667","5835648363","NULL"
"14055","-103.3002833","20.5672724","5837320264","NULL"
"14056","-103.2948692","20.565021","5837320265","NULL"
"14057","-103.2953976","20.5649595","5837320266","NULL"
"14058","-103.2973811","20.5657079","5837320267","7-Eleven"
"14059","-103.2889348","20.5656476","5837320268","Foxconn"
"14060","-103.2944881","20.5656616","5837329163","NULL"
"14061","-103.2911583","20.6276957","5837556452","Pemex"
"14062","-103.2917676","20.6280147","5837556457","Subway"
"14063","-103.244269","20.6323749","5837607785","La Flor de Córdoba"
"14064","-103.4005899","20.7508886","5839281895","Lugar de descanzo"
"14065","-103.4026296","20.6068508","5842325332","NULL"
"14066","-103.3471569","20.6729199","5842407588","NULL"
"14067","-103.4010875","20.6066522","5842448464","NULL"
"14068","-103.4010498","20.6069047","5842448469","Oxxo"
"14069","-103.4009619","20.606621","5842448481","NULL"
"14070","-103.4012168","20.606936","5842448989","NULL"
"14071","-103.401695","20.6071992","5842448990","NULL"
"14072","-103.4001929","20.6072989","5842506382","NULL"
"14073","-103.4001701","20.6069625","5842506383","NULL"
"14074","-103.4015353","20.6045536","5842651829","Scotiabank"
"14075","-103.4014186","20.6047582","5842651830","Super Colchones"
"14076","-103.4013663","20.6046238","5842651831","Citibanamex"
"14077","-103.4012389","20.6068671","5842653187","NULL"
"14078","-103.4021539","20.6073965","5842653211","NULL"
"14079","-103.4033954","20.6080809","5842749642","NULL"
"14080","-103.4032466","20.6080408","5842749643","NULL"
"14081","-103.4004361","20.611004","5842764673","NULL"
"14082","-103.3503097","20.677961","5846283988","VAL venta de productos plásticos"
"14083","-103.35096","20.6781119","5846284087","Velmont"
"14084","-103.2178316","20.6713925","5852837459","NULL"
"14085","-103.2164113","20.6667574","5852846572","NULL"
"14086","-103.2158537","20.6665834","5852846573","Arcos"
"14087","-103.2341042","20.6687073","5852945546","Extra"
"14088","-103.2333421","20.6665292","5852945547","Pemex"
"14089","-103.2332003","20.666663","5852945548","Oxxo"
"14090","-103.4029677","20.6162381","5854281685","Departamento"
"14091","-103.383726","20.7138949","5855533670","Hotel Country Plaza"
"14092","-103.4413185","20.652464","5859602079","Florería Paraíso Escondido"
"14093","-103.4407891","20.6519744","5859617315","Farmacia Guadalajara"
"14094","-103.4410248","20.6519941","5859634096","Hund Bud Estética y Veterinaria"
"14095","-103.4411346","20.6520264","5859660288","Do It Clean Tchaikovski"
"14096","-103.4411938","20.6520379","5859660289","NULL"
"14097","-103.4415126","20.6526279","5859737166","Ferretería Becerra"
"14098","-103.3162494","20.6762723","5866470563","Sushi fuji"
"14099","-103.203923","20.6712698","5869982005","Versalles"
"14100","-103.2243465","20.6706211","5869982020","NULL"
"14101","-103.2264477","20.6712663","5869982021","NULL"
"14102","-103.2239904","20.6695399","5869982022","NULL"
"14103","-103.2202508","20.6647758","5869982023","NULL"
"14104","-103.219283","20.6641477","5869982024","NULL"
"14105","-103.2075481","20.6533139","5869982025","NULL"
"14106","-103.2084837","20.6535208","5869982026","NULL"
"14107","-103.2144314","20.6238019","5869982031","NULL"
"14108","-103.3565188","20.6727915","5879953785","El Reino de los Juegos de Mesa"
"14109","-103.4548663","20.6617077","5886791681","Bizcochería Ghama"
"14110","-103.4552263","20.6613679","5886791891","Super Papas"
"14111","-103.4557046","20.6626163","5886791905","Success Grupo Inmobiliario"
"14112","-103.4620292","20.6719772","5886791951","NULL"
"14113","-103.4618184","20.672207","5886791952","NULL"
"14114","-103.4620476","20.6721344","5886791954","NULL"
"14115","-103.4617845","20.6720588","5886791955","NULL"
"14116","-103.3419461","20.6108863","5889303085","NULL"
"14117","-103.3944039","20.665644","5890950915","Oxxo"
"14118","-103.3480084","20.6654413","5891897585","Tortas Ahogadas Don José de la Bicicleta"
"14119","-103.319517","20.6272533","5892129793","Omnilife Tlaquepaque"
"14120","-103.3862329","20.5343694","5893317585","Secundaria Ramón López Velarde"
"14121","-103.4527673","20.6563822","5893443523","Consuvino"
"14122","-103.4527941","20.6563054","5893443524","SIPLEC"
"14123","-103.4531016","20.6568857","5893443541","NULL"
"14124","-103.4534221","20.657531","5893443558","NULL"
"14125","-103.4524207","20.6569303","5893443559","NULL"
"14126","-103.4525143","20.6567349","5893443566","Abarrotes y Cerveza Fría"
"14127","-103.4525952","20.656734","5893443567","Estetica Unisex Verónica"
"14128","-103.4525793","20.6567292","5893443568","Papelería y Cyber Alexander"
"14129","-103.4381607","20.6549344","5893487484","NULL"
"14130","-103.3533062","20.6694788","5899752388","javier torres"
"14131","-103.4374967","20.6699207","5902984096","Katamo Sushi"
"14132","-103.4375055","20.6698819","5902984101","La Carreta del Tachi"
"14133","-103.4374542","20.66991","5902984102","Prega Fitness & Begsfit"
"14134","-103.437624","20.669723","5902984107","Abarrotes Don Jorge"
"14135","-103.4374674","20.6698811","5902984108","Quiro Life"
"14136","-103.3668193","20.6811967","5906941186","Pho Chef"
"14137","-103.3723326","20.6822555","5906945185","Alta calidad y bajo precio"
"14138","-103.3416596","20.6717243","5908405686","NULL"
"14139","-103.4426871","20.654713","5908702035","Ella Nails and Beauty"
"14140","-103.4427251","20.6546916","5908702036","El Rincón Campestre"
"14141","-103.442661","20.6548535","5908702041","Rizolett"
"14142","-103.4430138","20.6546978","5908702042","Charlotte Pets"
"14143","-103.4426468","20.6550436","5908823029","Taquería Arandas"
"14144","-103.4426494","20.6550109","5908823030","Cremería La Barata"
"14145","-103.4427305","20.6544698","5908823035","Papel y Globos"
"14146","-103.442941","20.655547","5908823036","Núcleo Médico Vives"
